"","date","PurpleCom1","LightGreenCom2","LighBlueCom3","GrayCom4","OrangeCom5","DarkGreenCom6","PinkCom7","neg_PurpleCom1","neg_LightGreenCom2","neg_LighBlueCom3","neg_GrayCom4","neg_OrangeCom5","neg_DarkGreenCom6","neg_PinkCom7","pos_PurpleCom1","pos_LightGreenCom2","pos_LighBlueCom3","pos_GrayCom4","pos_OrangeCom5","pos_DarkGreenCom6","pos_PinkCom7","trust_PurpleCom1","trust_LightGreenCom2","trust_LighBlueCom3","trust_GrayCom4","trust_OrangeCom5","trust_DarkGreenCom6","trust_PinkCom7","sentiment_PurpleCom1","sentiment_LightGreenCom2","sentiment_LighBlueCom3","sentiment_GrayCom4","sentiment_OrangeCom5","sentiment_DarkGreenCom6","sentiment_PinkCom7","pct_vu","pct_cse"
"11",2021-05-30,0.238201389729447,0.147312960688164,0.259411967326277,0.0882388267044136,0.0577667247395922,0.0150844886525828,0.0472553459537597,0.459401839320213,0.178361671664412,0.349888692754495,0.141626180285539,0.134430085114683,0.0181765426214427,0.0180124607177109,0.524693594279137,0.390839678280572,0.865142163579489,0.291411111798873,0.22467136058897,0.0554801156143485,0.0840653741621313,0.179570045942078,0.137254366968967,0.160076326828386,0.0551725037536261,0.0184025863500526,0.0133093006646776,0.0494336850960372,0.0652917549589239,0.21247800661616,0.515253470824994,0.149784931513333,0.0902412754742863,0.0373035729929058,0.0660529134444204,0.564346,0.664868
"12",2021-05-31,0.424609980644582,0.107824584628732,0.102224491189596,0.0785616667274775,0.0658806530290788,0.0110295427850964,0.0456170620915626,0.525693499221442,0.199161064964592,0.276904630887095,0.0999202671876404,0.0561763608395824,0.00730109610469808,0.0690615744559663,0.961555049516416,0.259501301701221,0.331839132914873,0.188703627667304,0.234787752096164,0.0182693183901765,0.0922340499375794,0.587084675118171,0.132564991852845,0.258311366060149,0.0868154635582627,0.0958032635183231,0.00866308690470604,0.0606197043297043,0.435861550294974,0.0603402367366288,0.0549345020277781,0.0887833604796635,0.178611391256581,0.0109682222854784,0.0231724754816131,0.606463,0.684216
"13",2021-06-01,0.365493071772609,0.199588531681092,0.10621481780313,0.0615030895994289,0.0636474980533452,0.0222623121275426,0.0427731495404286,0.581453223148219,0.38565618305965,0.146883610649642,0.0776495421546921,0.0920488909603081,0.0364976246580711,0.0161100424232043,0.628113111775123,0.465849110473913,0.344048675668565,0.110728001077917,0.140632388611042,0.0635476431371768,0.0854127653358356,0.363435503901221,0.300678252955951,0.244017393795397,0.0560299631194802,0.0844725317729043,0.0403734068962703,0.0572726722661603,0.0466598886269045,0.0801929274142626,0.197165065018923,0.0330784589232251,0.0485834976507343,0.0270500184791058,0.0693027229126313,0.572848,0.663479
"14",2021-06-02,0.225311471861905,0.227224362848799,0.128773043375654,0.0624771878406982,0.055416082651316,0.0399084970668898,0.0339498526073973,0.302556831595878,0.360723014387477,0.133519654315884,0.0760719375215044,0.0501887493004736,0.0235540733200269,0.0304332112165527,0.561975231964181,0.547777329094622,0.307303822131479,0.0957933224257956,0.163117231813702,0.0868216610139598,0.0772671084958163,0.324862066595574,0.456303845834687,0.138577199475652,0.0832601069554172,0.0743991321093805,0.0375728574758385,0.0450931682195665,0.259418400368302,0.187054314707145,0.173784167815595,0.0197213849042912,0.112928482513228,0.063267587693933,0.0468338972792636,0.639551,0.654419
"15",2021-06-03,0.408596326020422,0.143966487759258,0.0902269715809243,0.0426958820248452,0.0640658845627853,0.0278772271651714,0.0217993286699192,0.463234084561022,0.241922266231382,0.125659582878597,0.0376877865897667,0.0821487609308717,0.0377145732243798,0.0341171450724986,0.801565398929723,0.264256561670467,0.176293523488191,0.0533155973454614,0.146593569976744,0.0360250188965865,0.0463580161235026,0.52770427075385,0.153838738387317,0.111212330830813,0.030969286224274,0.045807391892595,0.024035795004093,0.0193430408777709,0.338331314368701,0.0223342954390853,0.0506339406095935,0.0156278107556947,0.0644448090458724,-0.00168955432779325,0.012240871051004,0.638937,0.695876
"16",2021-06-04,0.282092708659942,0.182187969281906,0.127646340959483,0.0269488984618553,0.15027562283015,0.0478294456306955,0.0600574602579308,0.472516809717621,0.502782444419887,0.218569103166842,0.0236350044978493,0.279163542632428,0.0464758126510513,0.0384715011793225,0.647079056839199,0.249989140505531,0.418791328947911,0.0664945767568335,0.301833685471059,0.0523756126534964,0.241495479019632,0.377154431461793,0.203472047721695,0.262839164125129,0.0500354273451817,0.117285468315784,0.0319459922039995,0.154463474196826,0.174562247121579,-0.252793303914356,0.20022222578107,0.0428595722589842,0.0226701428386307,0.0058998000024451,0.203023977840309,0.575367,0.649756
"17",2021-06-05,0.312089453291425,0.0769875522963065,0.0624842754332234,0.035836607762607,0.0468386533935198,0.0108500227462039,0.342678670541468,0.296489264920852,0.0544171024938356,0.0335129512636612,0.0332888363127515,0.0304332294066873,0.00818483665028994,0.0688317335515408,1.05483520503341,0.225057223527185,0.217182674732051,0.0865994292120018,0.200759054199539,0.0234562024280675,1.64861279324915,0.551239989895881,0.0844299281159502,0.132756801263734,0.0371204336364708,0.0747842305473507,0.0145618166434927,0.917615072088857,0.758345940112553,0.17064012103335,0.18366972346839,0.0533105928992503,0.170325824792852,0.0152713657777775,1.57978105969761,0.589592,0.702137
"18",2021-06-06,0.347528127292239,0.181044362828576,0.0983779048061419,0.0516076007080593,0.031073063275934,0.0124007786131519,0.107841895169358,0.307616563737837,0.110753803678918,0.0803292730453328,0.0532160769325724,0.033593571160245,0.0117775015985429,0.0162345499417419,0.505712679836778,0.189295049730144,0.132758534912393,0.0403906213414399,0.0537716031796966,0.0130890411333301,0.203238026545333,0.252763718851842,0.121084111529336,0.123963058031599,0.0285861790326056,0.0232573958111592,0.0029491575786588,0.105024583515085,0.19809611609894,0.0785412460512262,0.0524292618670606,-0.0128254555911325,0.0201780320194516,0.0013115395347872,0.187003476603591,0.587855,0.71001
"19",2021-06-07,0.280034680967789,0.158048295274516,0.0624802793114557,0.0407610982204105,0.0671599319438,0.0118053368383434,0.284508765201076,0.387386521250179,0.137464819427164,0.120531862551462,0.12118466356024,0.0593658208190397,0.0203719756540931,0.120733799699815,0.521870876931003,0.347952060765119,0.136239310653317,0.0728491109847208,0.195696629411073,0.0247970151377652,0.588977392454479,0.307121896202905,0.178682120095236,0.0929804729941533,0.0439191843618527,0.0664568821183832,0.0161361924273607,0.203622195922512,0.134484355680823,0.210487241337956,0.0157074481018552,-0.0483355525755196,0.136330808592033,0.00442503948367211,0.468243592754664,0.525605,0.627594
"20",2021-06-08,0.364594446904128,0.149220540224366,0.078569075312487,0.0347433886651538,0.047640115949762,0.0296478452384805,0.105973496007194,0.581440615431219,0.239765132814646,0.140586277733172,0.0983778703265238,0.0833146730884471,0.0424261000251349,0.0475482182689766,0.716012937137483,0.240666210830459,0.17405949460638,0.0525865106190251,0.0923231521944458,0.0398349465175721,0.257687002425096,0.470776940042368,0.248229725249489,0.105750169574364,0.0576931551501632,0.0349505395159765,0.0219051657710245,0.120806403674231,0.134572321706264,0.000901078015813846,0.0334732168732076,-0.0457913597074988,0.00900847910599865,-0.00259115350756276,0.21013878415612,0.588981,0.675963
"21",2021-06-09,0.305305487524071,0.178998183440448,0.113247487669099,0.03666794074543,0.0546060176652766,0.0185669842100417,0.0946384524124492,0.409080015481437,0.301117830265374,0.159605818623205,0.0764423455816856,0.0931134175018862,0.0140756508927713,0.136301390549998,0.527892721316005,0.448596315068371,0.266110973403646,0.0675570004619554,0.099614789099393,0.0236903299352919,0.193085910671989,0.343903091793206,0.227918673622471,0.127311265754493,0.0372313666359866,0.0327897439376252,0.0108943724441375,0.133738597964354,0.118812705834568,0.147478484802996,0.106505154780441,-0.00888534511973019,0.00650137159750676,0.00961467904252062,0.0567845201219905,0.570004,0.669572
"22",2021-06-10,0.27263587712683,0.179390857348488,0.0837484954208907,0.0375300745622246,0.0741618424685418,0.0233148704771946,0.127670882979546,0.38155180008355,0.256786863027609,0.170975750535742,0.062530170052597,0.168300811444186,0.0314221163169616,0.188055086693618,0.478075128391958,0.395690136652108,0.265060578559328,0.101242100497987,0.185473134094348,0.0777772172983222,0.206394153695311,0.268361055925679,0.193750395840479,0.121628584593433,0.0551222237498324,0.0656393155136132,0.0300634790584062,0.07450778965512,0.0965233283084075,0.138903273624499,0.0940848280235867,0.03871193044539,0.0171723226501614,0.0463551009813607,0.0183390670016935,0.601103,0.672576
"23",2021-06-11,0.382090095222997,0.218825620999445,0.0849998399801477,0.0767335237955091,0.0365440211374044,0.0209130514535668,0.0542358008005063,0.745926893989365,0.410204463750911,0.196599655360904,0.144966665504217,0.0693161146155364,0.0398429734548658,0.0753297984907843,0.586604979336598,0.342934167951494,0.170341985520573,0.11471139868728,0.0554003985579393,0.0442126748391903,0.118945727048581,0.36542512728164,0.241753794800526,0.0570217835964155,0.0790265727406376,0.0295022666854143,0.0209813554207827,0.0558291158712606,-0.159321914652767,-0.0672702957994168,-0.0262576698403302,-0.0302552668169372,-0.0139157160575971,0.00436970138432452,0.0436159285577968,0.625058,0.702781
"24",2021-06-12,0.375615694593066,0.136668732340911,0.182257445584263,0.0625304663862238,0.0331413965464874,0.0193826699313437,0.0470899997371329,0.672311900108932,0.328291129064353,0.173262784094837,0.0703913217536325,0.0858495258620699,0.0532745707982513,0.117884356711289,0.8339868791356,0.279876856233923,0.434018629191769,0.117970176850833,0.0877045112532178,0.0535849303403891,0.0926364701989307,0.714122687130387,0.133547096429829,0.391888744966295,0.083717143160741,0.0462703023655155,0.0397251049202172,0.122344812130121,0.161674979026668,-0.0484142728304295,0.260755845096932,0.0475788550972003,0.00185498539114796,0.000310359542137815,-0.0252478865123588,0.584119,0.731293
"25",2021-06-13,0.279542456397444,0.183479970879177,0.177168683456792,0.0617851261440787,0.0708088025628026,0.00928251589942646,0.0627524463060214,0.394790549060014,0.261418021079617,0.172231867015498,0.0657499992745801,0.080482119883572,0.00688762002340605,0.0207799575821921,0.796923513324466,0.425789388609905,0.37339542302492,0.0685168957884196,0.224643893435718,0.0275198916803176,0.122479764854981,0.418847597889634,0.141656976844942,0.174599792303456,0.0364153869176774,0.0859056949366951,0.016653314168796,0.096095659195607,0.402132964264452,0.164371367530287,0.201163556009423,0.0027668965138395,0.144161773552146,0.0206322716569115,0.101699807272789,0.609258,0.709222
"26",2021-06-14,0.192091999291369,0.350431440773047,0.0731376256948952,0.0578187376753642,0.0573541035946898,0.0261356528774249,0.108381562173912,0.243620648172455,0.329048880968532,0.139474725846929,0.0870339357308745,0.098842742554148,0.0439588956005546,0.0867853036075663,0.35588961106328,0.88916891866907,0.255111918090961,0.10010701768185,0.113329688409111,0.138058755870582,0.364189066028649,0.165840911430064,0.599757155962074,0.0705637972651745,0.0455126069823098,0.0503888142198168,0.0200027328542742,0.314060520400638,0.112268962890825,0.560120037700538,0.115637192244032,0.0130730819509752,0.0144869458549632,0.0940998602700278,0.277403762421083,0.614842,0.69224
"27",2021-06-15,0.377147429556076,0.153696032007131,0.0732794166401451,0.0606564550433286,0.0570056800264276,0.0548033642810569,0.0677642984582817,0.578269683730755,0.202101634241098,0.112828507960213,0.120515590897376,0.053291451960954,0.0619957052342309,0.048175349491169,0.722568329927414,0.359593672454185,0.188008615449235,0.0901516034903995,0.129165933556134,0.148990292137553,0.132581765026283,0.403346832659326,0.192635142160675,0.0879744822482959,0.0497239934364493,0.0608546151947348,0.020241260404605,0.118241887942308,0.144298646196658,0.157492038213087,0.0751801074890216,-0.0303639874069768,0.0758744815951795,0.0869945869033217,0.084406415535114,0.601989,0.70308
"28",2021-06-16,0.293219262920735,0.0945386038808715,0.136406099718349,0.0979987424606411,0.0441660980114089,0.0640769921819775,0.0600513553113611,0.420281474378137,0.133087909905356,0.241372682092155,0.187534975779912,0.0694984009205662,0.183012246350664,0.0483365790363254,0.674958281558227,0.195766149109573,0.356610682541482,0.243737032848636,0.129078479668242,0.160542366688243,0.200704115142507,0.328546697487396,0.125397677161648,0.226387422801048,0.120744284241898,0.0630154556733805,0.0590248968796297,0.0712722709097995,0.25467680718009,0.0626782392042172,0.115238000449327,0.056202057068724,0.0595800787476763,-0.0224698796624204,0.152367536106182,0.634,0.724307
"29",2021-06-17,0.301248765909004,0.136030026739449,0.119607696697859,0.0516587717629857,0.0639164776521147,0.037793837949043,0.086321664625516,0.536325781960875,0.280719258766759,0.203611064644929,0.116722186376887,0.123553158606717,0.122156549262143,0.0761205580252791,0.683104116067355,0.305320105472635,0.378968863991357,0.047464335317555,0.221236816436028,0.206836067250694,0.168365480941979,0.323544391803734,0.169041493814613,0.145307319822317,0.0160855041339788,0.0541854005886516,0.01556410299852,0.040025320093573,0.146778334106481,0.0246008467058765,0.175357799346427,-0.0692578510593323,0.0976836578293105,0.0846795179885517,0.0922449229167003,0.607415,0.719299
"30",2021-06-18,0.335233692883157,0.106345519171136,0.150932319365161,0.0596580585173655,0.0772904858546412,0.0286813230496579,0.0522783733398468,0.536957700230784,0.19744916582061,0.312893280533828,0.140221219640584,0.227415633714181,0.0454583468613783,0.0888301724022928,0.493779745659021,0.206392991000822,0.369572221289494,0.1336030753882,0.141740848907528,0.0483125402592991,0.087760585525554,0.303606152982269,0.148815254027619,0.213634055773359,0.0711704188764789,0.170307179872041,0.0111108388474154,0.115252664389022,-0.043177954571763,0.00894382518021228,0.0566789407556664,-0.00661814425238472,-0.0856747848066538,0.00285419339792088,-0.00106958687673878,0.62896,0.688789
"31",2021-06-19,0.375630550633494,0.0785997845688078,0.151841299914275,0.119285542843562,0.0804658477504422,0.016092859375075,0.0528259748904863,0.746754905244318,0.105762375339641,0.301126084264628,0.207094596814285,0.27893312898234,0.0348831128952,0.0315359713531784,0.735319279314505,0.230902911556468,0.38105033575751,0.220460580779278,0.260031072145881,0.0366426190643436,0.106047201554777,0.357472509274785,0.0784208890704245,0.0568297538024671,0.0919499162429279,0.180194438993115,0.019335057022022,0.027434592194018,-0.011435625929813,0.125140536216827,0.079924251492882,0.0133659839649927,-0.0189020568364588,0.00175950616914357,0.0745112302015984,0.639235,0.69916
"32",2021-06-20,0.4182891709454,0.121507673953324,0.0894797707647711,0.0537570301601085,0.0481115084229459,0.0124146680339914,0.0577510618737812,0.65604978709977,0.112615464150591,0.157504345065225,0.0673284177446027,0.0983771882751326,0.0114960296889535,0.0434994767853511,0.758227977005394,0.156686340692244,0.226343704041667,0.0666338919591729,0.108315954295167,0.0199038153997889,0.070264703253855,0.654181868313654,0.088375465974381,0.202833460257554,0.030855839516647,0.0700565287516227,0.0127580163251592,0.068451478112271,0.102178189905624,0.0440708765416527,0.0688393589764414,-0.000694525785429829,0.00993876602003409,0.00840778571083543,0.0267652264685039,0.596399,0.729862
"33",2021-06-21,0.28994035126716,0.110266110632383,0.136775740890026,0.0669428860281097,0.0602394755810889,0.0287526768778729,0.0842488349703018,0.578298135893975,0.203261844303834,0.295067885049821,0.0987976526884946,0.0736827591908767,0.044330901005121,0.10479749846499,0.502438476356128,0.276856647979534,0.407684220140506,0.115160430151704,0.235003900692088,0.0589466703297414,0.18208031903623,0.335381241120168,0.145374591834505,0.206537553683825,0.0542725463403481,0.153679390785266,0.0305209726021618,0.0968756003430922,-0.0758596595378473,0.0735948036756996,0.112616335090686,0.0163627774632099,0.161321141501211,0.0146157693246204,0.0772828205712401,0.645806,0.735406
"34",2021-06-22,0.322170823081168,0.16453276258682,0.1453719369132,0.0479434571939766,0.0505372368112676,0.0186775735586076,0.0587600441375823,0.668511185233121,0.371031302915433,0.198889336756589,0.109132393325845,0.111394748272261,0.0121592481601573,0.113772455562516,0.599180392941462,0.366870822229605,0.366237820721804,0.103989323532963,0.113403012537479,0.0525986412272205,0.187682547995911,0.357867362457495,0.206259223967405,0.175061621034068,0.0573233697741474,0.0464561714456459,0.00993438575348846,0.04350397264491,-0.0693307922916592,-0.00416048068582733,0.167348483965215,-0.00514306979288168,0.00200826426521755,0.0404393930670632,0.0739100924333954,0.639609,0.703441
"35",2021-06-23,0.251968067759395,0.198575165892538,0.158400838948205,0.0536527214666338,0.0767675652942843,0.0404706225559161,0.0650435655539242,0.448633624439205,0.342790966880268,0.25546933605225,0.0351528444005916,0.146154176893486,0.130292364606281,0.0676543030785974,0.430053153710921,0.34753636476358,0.342538484064007,0.114527504013332,0.198983054025512,0.0933739210852958,0.113635454145128,0.292706300640581,0.333146555941651,0.192773693876087,0.0881622997576336,0.0916160932526153,0.025134544485609,0.068239624614616,-0.0185804707282837,0.00474539788331125,0.0870691480117565,0.0793746596127405,0.052828877132026,-0.0369184435209857,0.0459811510665303,0.573917,0.749865
"36",2021-06-24,0.177117944722777,0.350486874730324,0.0946344849281483,0.0584224479231544,0.0512278126874276,0.0134316054253612,0.146143334484244,0.43522425566377,0.479035761833857,0.153736444888259,0.122728124629753,0.100149175300375,0.0187902457984596,0.1040512661096,0.295162112509279,0.643126489724281,0.2309596150992,0.0652343483170001,0.0997730262465229,0.0326295202850539,0.195642215530834,0.190464035608853,0.549075942929431,0.1496099072132,0.0451423998034424,0.044875969948487,0.0188000135549514,0.10736062785995,-0.140062143154491,0.164090727890424,0.0772231702109413,-0.0574937763127525,-0.000376149053852049,0.0138392744865942,0.0915909494212348,0.660062,0.727524
"37",2021-06-25,0.330236949017729,0.176553767002507,0.12176379625383,0.0494874036470992,0.0717535964710732,0.0284508002542459,0.0718086570401916,0.533993686410999,0.309361396445887,0.294184831450488,0.0662989896264489,0.160690713394513,0.0594826831950449,0.0301749170960161,0.618706669103347,0.332086511676601,0.379151600514893,0.0658058495701673,0.168392849655401,0.052660148012353,0.141517909668729,0.337563026091117,0.241664931270907,0.185075697184667,0.0572839526224859,0.085034410065575,0.0399162810423103,0.0596162359433008,0.0847129826923476,0.0227251152307143,0.0849667690644053,-0.00049314005628158,0.00770213626088824,-0.00682253518269192,0.111342992572713,0.644275,0.750427
"38",2021-06-26,0.191721421176162,0.439320282645132,0.161950551841784,0.0372093745989498,0.0363000544209098,0.00855659662819189,0.0141248575433421,0.407701547549301,0.636487193145715,0.495322109919468,0.0544060499897359,0.0713172735807972,0.0223702703729367,0.015592174484223,0.308137972119317,0.696668349554883,0.515526457920048,0.0761655468028131,0.100163034310562,0.0176011572978816,0.0469813453476808,0.221289802861161,0.571874459511929,0.17005927208651,0.0297957479700861,0.0463568931308217,0.0101128566261767,0.0288569933243481,-0.0995635754299837,0.0601811564091688,0.0202043480005805,0.0217594968130773,0.0288457607297649,-0.00476911307505504,0.0313891708634578,0.624297,0.7288
"39",2021-06-27,0.461487364158749,0.115959307754582,0.156218958102152,0.0328064602256273,0.0775987073912282,0.025949595426775,0.0543503897922665,0.993869042956231,0.216338826115923,0.441227296223278,0.0563745596607776,0.230537126890162,0.0828719755033949,0.0749854748136077,1.01155830240343,0.204285388775197,0.408922864754219,0.0533609541374575,0.254254973181546,0.0641793032793745,0.0811218807289826,0.37498512878453,0.101661189128728,0.23004468185338,0.0403213747000977,0.0598005691042574,0.0266496977400722,0.0380204575687481,0.0176892594471962,-0.0120534373407263,-0.0323044314690591,-0.00301360552332019,0.0237178462913839,-0.0186926722240204,0.00613640591537489,0.6843,0.743373
"40",2021-06-28,0.298035090183975,0.169318300539897,0.188998952502889,0.0903876016255013,0.0765880890839565,0.0164721576762386,0.0460734140614125,0.811221962893863,0.495960175538878,0.390950812081323,0.188890833898871,0.196729820936931,0.0491134400956462,0.100315910890509,0.425299876639443,0.264679513057435,0.411172280035611,0.114360234947406,0.175131113770879,0.0281146382387212,0.101215674106094,0.214788374098594,0.20067720174249,0.152911392149693,0.07218566702881,0.0429492793168635,0.0102112074580012,0.0491042076861287,-0.38592208625442,-0.231280662481443,0.0202214679542882,-0.0745305989514653,-0.0215987071660515,-0.020998801856925,0.000899763215584862,0.668198,0.746604
"41",2021-06-29,0.232293062403411,0.108960787344085,0.360507403779769,0.0573239213080881,0.0467698461556742,0.0231174679686202,0.0567696102015813,0.509980244450532,0.207693508355209,1.39812514472876,0.137738901867872,0.0630036508573698,0.0298525063729951,0.0589058192743532,0.410121139005289,0.196254497537942,1.15115600064829,0.109636404024936,0.115812366256533,0.0477523808941913,0.115641503053725,0.199621435382987,0.137433128758266,0.38874668414237,0.0495860572934504,0.0476990111003092,0.0126520331338034,0.0580673383143905,-0.0998591054452435,-0.0114390108172671,-0.246969144080468,-0.0281024978429355,0.0528087153991636,0.0178998745211962,0.056735683779372,0.678044,0.730993
